50.0365341, 19.9408678, Podgórze
50.0085522, 20.0144659, Bieżanów-Prokocim
49.9924876, 19.9705962, Podgórze Duchackie
50.0632866, 19.9646282, Grzegórzki
50.0888167, 19.9097024, Krowodrza
50.0603542, 19.9480932, Stare Miasto
50.0871155, 19.8911354, Krowodrza
49.9759117, 19.8211382, Stare Miasto
50.0945304, 19.8822588, Prądnik Biały
50.0406621, 19.9422628, Podgórze
50.1014498, 19.9179273, Prądnik Biały
50.0178212, 19.9111299, Łagiewniki-Borek Fałęcki
50.0109271, 19.9742323, Podgórze Duchackie
50.0325186, 19.9389066, Podgórze
50.0721218, 19.9767894, Prądnik Czerwony
50.0497922, 19.9388168, Stare Miasto
50.087634, 19.8911454, Krowodrza
50.0452951, 19.9748057, Podgórze
50.0800918, 19.8963901, Bronowice
50.0590085, 19.9257049, Zwierzyniec
50.0077457, 19.9627784, Podgórze Duchackie
53.6790351, 12.3680382, Stare Miasto
50.0663586, 19.9566114, Grzegórzki
50.0925382, 20.0090287, Nowa Huta
50.0347123, 19.9255555, Podgórze
50.0105221, 19.9468473, Podgórze Duchackie
50.1064193, 20.0577289, Nowa Huta
50.1770893, 19.8152974, Grzegórzki
50.0436088, 19.9224894, Dębniki
50.0675086, 19.9172663, Krowodrza
50.0116288, 19.9593595, Podgórze Duchackie
50.0654523, 19.9491682, Stare Miasto
50.0883444, 19.8831283, Bronowice
50.0775773, 19.9788083, Prądnik Czerwony
50.1049271, 20.0121206, Nowa Huta
50.0108848, 19.9488092, Podgórze Duchackie
50.0356655, 19.9950203, Podgórze
50.0666389, 19.6259137, Podgórze
50.0462384, 19.9412496, Stare Miasto
50.086497, 19.8807263, Bronowice
50.0227511, 19.8686542, Dębniki
50.0954611, 19.8791339, Bronowice
49.9893096, 19.8751328, Dębniki
50.0776083, 19.9913907, Nowa Huta
50.0794868, 19.9494229, Stare Miasto
50.0496422, 19.9376168, Stare Miasto
50.1011508, 19.946578, Prądnik Biały
50.0201716, 19.9466186, Podgórze Duchackie
50.0479549, 19.9314617, Dębniki
50.0483052, 19.9470347, Stare Miasto
50.0426719, 19.9420774, Podgórze
50.0196019, 19.9836947, Bieżanów-Prokocim
50.0770309, 19.9814802, Grzegórzki
50.0880074, 19.931996, Krowodrza
50.0765283, 19.92726, Krowodrza
50.0071347, 19.9246501, Dębniki
50.0893794, 20.0113602, Bieńczyce
50.0215288, 19.9747243, Podgórze
50.0943789, 19.9334612, Prądnik Biały
50.0673239, 19.9626736, Grzegórzki
50.0548376, 19.9502562, Stare Miasto
50.0896808, 19.9128583, Prądnik Biały
50.051719, 19.9506577, Stare Miasto
50.085377, 19.9235123, Prądnik Biały
50.0756896, 20.0434719, Nowa Huta
50.0230155, 19.9166247, Dębniki
50.0561528, 19.9424211, Stare Miasto
50.0215116, 20.005466, Bieżanów-Prokocim
50.0748888, 19.9008383, Krowodrza
50.063861, 19.9272442, Stare Miasto
50.065903, 19.9351131, Stare Miasto
50.0776057, 20.0420898, Bieńczyce
50.0246435, 19.9337029, Łagiewniki-Borek Fałęcki
50.0644291, 19.8754469, Zwierzyniec
50.0862371, 19.9119961, Prądnik Biały
50.0183557, 19.9837796, Bieżanów-Prokocim
50.0713709, 19.944677, Stare Miasto
50.0137566, 19.9161171, Łagiewniki-Borek Fałęcki
50.0921209, 19.9292192, Prądnik Biały
