address,city,floor,price,rooms,sq,year,price_per_sq
Bemowo,Warszawa,0.0,669000.0,3.0,59.0,2019.0,11338.983050847455
Wawer,Warszawa,4.0,469000.0,4.0,55.0,1960.0,8527.272727272728
Żoliborz,Warszawa,7.0,560000.0,2.0,48.97,1980.0,11435.57279967327
Wola,Warszawa,1.0,599000.0,2.0,52.0,2020.0,11519.23076923077
Bemowo,Warszawa,3.0,599000.0,2.0,60.0,2001.0,9983.333333333334
Wola,Warszawa,10.0,813595.0,3.0,52.48,2021.0,15502.95350609756
Ursus,Warszawa,2.0,549524.0,4.0,58.0,2022.0,9474.551724137931
Mokotów,Warszawa,9.0,410000.0,1.0,32.0,1976.0,12812.5
Wola,Warszawa,4.0,674000.0,2.0,46.0,2014.0,14652.173913043478
Bemowo,Warszawa,0.0,999999.0,4.0,75.0,2016.0,13333.32
Ursus,Warszawa,3.0,840000.0,3.0,80.0,2019.0,10500.0
Bielany,Warszawa,5.0,846400.0,3.0,58.59,2021.0,14446.151220344767
Wola,Warszawa,1.0,679000.0,3.0,61.0,2013.0,11131.147540983606
Żoliborz,Warszawa,1.0,360000.0,1.0,24.0,1965.0,15000.0
Bemowo,Warszawa,0.0,669000.0,4.0,78.8,1987.0,8489.847715736041
Wilanów,Warszawa,0.0,799900.0,2.0,61.65,2008.0,12974.85806974858
Ochota,Warszawa,0.0,525000.0,2.0,42.0,1971.0,12500.0
Praga-Południe,Warszawa,2.0,585480.0,3.0,59.32,2022.0,9869.858395144976
Mokotów,Warszawa,0.0,429000.0,1.0,30.0,2018.0,14300.0
Ursynów,Warszawa,1.0,510000.0,3.0,59.13,1982.0,8625.063419583967
Żoliborz,Warszawa,4.0,355000.0,1.0,27.0,1971.0,13148.148148148148
Praga-Północ,Warszawa,3.0,329000.0,2.0,33.0,1938.0,9969.69696969697
Mokotów,Warszawa,4.0,456900.0,1.0,31.08,2022.0,14700.772200772202
Mokotów,Warszawa,2.0,490000.0,3.0,54.0,1970.0,9074.074074074077
Mokotów,Warszawa,0.0,858300.0,3.0,66.52,2021.0,12902.886349969936
Mokotów,Warszawa,1.0,690000.0,2.0,45.32,2021.0,15225.066195939982
Bemowo,Warszawa,4.0,811000.0,4.0,83.09,2022.0,9760.500661932843
Praga-Południe,Warszawa,6.0,668000.0,3.0,60.8,1978.0,10986.842105263158
Śródmieście,Warszawa,2.0,1200000.0,3.0,80.5,1930.0,14906.832298136644
Mokotów,Warszawa,0.0,820300.0,3.0,58.17,2021.0,14101.770672167784
Wola,Warszawa,2.0,230000.0,1.0,19.0,2021.0,12105.263157894737
Bielany,Warszawa,10.0,450000.0,3.0,56.8,1979.0,7922.535211267606
Wilanów,Warszawa,0.0,630000.0,2.0,50.0,2016.0,12600.0
Ochota,Warszawa,1.0,599000.0,3.0,64.46,2020.0,9292.584548557246
Wola,Warszawa,6.0,406000.0,2.0,37.0,2021.0,10972.972972972972
Bielany,Warszawa,6.0,560000.0,3.0,56.0,1970.0,10000.0
Ursynów,Warszawa,1.0,397000.0,2.0,37.67,2022.0,10538.89036368463
Wola,Warszawa,1.0,439000.0,2.0,39.0,1950.0,11256.410256410256
Bielany,Warszawa,10.0,440000.0,2.0,46.5,1967.0,9462.36559139785
Praga-Południe,Warszawa,7.0,470000.0,2.0,48.0,1978.0,9791.666666666666
Praga-Południe,Warszawa,5.0,502944.0,2.0,44.88,2022.0,11206.417112299465
Białołęka,Warszawa,2.0,440000.0,2.0,40.0,2011.0,11000.0
Praga-Południe,Warszawa,7.0,620000.0,3.0,65.0,1990.0,9538.46153846154
Targówek,Warszawa,10.0,459000.0,3.0,46.4,1974.0,9892.241379310346
Białołęka,Warszawa,2.0,309700.0,2.0,35.02,2022.0,8843.51798972016
Praga-Południe,Warszawa,5.0,1235700.0,4.0,101.11,2022.0,12221.343091682324
Mokotów,Warszawa,8.0,504000.0,2.0,42.0,1979.0,12000.0
Żoliborz,Warszawa,2.0,516000.0,2.0,42.0,1971.0,12285.714285714286
Praga-Południe,Warszawa,4.0,522684.0,2.0,47.56,2020.0,10989.991589571067
Ochota,Warszawa,4.0,460000.0,2.0,35.1,1970.0,13105.413105413105
Mokotów,Warszawa,1.0,729000.0,2.0,52.0,1938.0,14019.23076923077
Bielany,Warszawa,1.0,370000.0,1.0,30.0,2000.0,12333.333333333334
Ursynów,Warszawa,3.0,1390000.0,4.0,124.29,2010.0,11183.522407273313
Wola,Warszawa,1.0,523161.0,2.0,45.75,2021.0,11435.2131147541
Białołęka,Warszawa,2.0,459000.0,2.0,54.5,2010.0,8422.018348623853
Targówek,Warszawa,1.0,565000.0,3.0,63.5,2000.0,8897.63779527559
Praga-Południe,Warszawa,2.0,509000.0,3.0,59.77,1985.0,8515.977915342144
Wola,Warszawa,6.0,1050000.0,3.0,78.0,2008.0,13461.53846153846
Targówek,Warszawa,8.0,399000.0,2.0,38.0,1975.0,10500.0
Ochota,Warszawa,2.0,400000.0,2.0,37.0,1965.0,10810.81081081081
Praga-Południe,Warszawa,0.0,529000.0,3.0,44.0,1959.0,12022.727272727272
Bemowo,Warszawa,10.0,2900000.0,5.0,280.0,2003.0,10357.142857142857
Praga-Południe,Warszawa,4.0,524000.0,3.0,46.05,2020.0,11378.935939196526
Praga-Południe,Warszawa,4.0,519000.0,2.0,44.0,1935.0,11795.454545454546
Białołęka,Warszawa,0.0,311000.0,1.0,30.0,2021.0,10366.666666666666
Praga-Północ,Warszawa,4.0,549000.0,3.0,58.33,2021.0,9411.96639807989
Wola,Warszawa,1.0,379000.0,1.0,28.0,1953.0,13535.714285714286
Praga-Południe,Warszawa,4.0,496740.0,2.0,44.94,2022.0,11053.404539385849
Wola,Warszawa,2.0,230000.0,1.0,19.0,2021.0,12105.263157894737
Ursynów,Warszawa,0.0,670000.0,3.0,61.0,1980.0,10983.606557377048
Wola,Warszawa,2.0,570000.0,2.0,37.6,1962.0,15159.574468085106
Włochy,Warszawa,4.0,530000.0,2.0,38.5,1967.0,13766.233766233769
Ursynów,Warszawa,2.0,589000.0,3.0,62.0,1976.0,9500.0
Bemowo,Warszawa,4.0,670000.0,3.0,65.1,2013.0,10291.858678955454
Bielany,Warszawa,10.0,399000.0,2.0,36.9,1971.0,10813.008130081302
Mokotów,Warszawa,3.0,900800.0,4.0,79.41,2022.0,11343.65948872938
Praga-Północ,Warszawa,1.0,625697.6,2.0,53.57,2022.0,11680.0
Żoliborz,Warszawa,1.0,728800.0,3.0,61.2,2021.0,11908.496732026144
Praga-Południe,Warszawa,4.0,241385.0,1.0,24.34,2021.0,9917.21446179129
Śródmieście,Warszawa,3.0,600000.0,2.0,48.54,1938.0,12360.939431396786
Bemowo,Warszawa,6.0,480000.0,2.0,41.23,2008.0,11642.008246422509
Bemowo,Warszawa,2.0,699000.0,3.0,71.0,2004.0,9845.070422535213
Wola,Warszawa,2.0,615000.0,3.0,63.0,1949.0,9761.90476190476
Bemowo,Warszawa,2.0,319000.0,2.0,30.0,1975.0,10633.333333333334
Wola,Warszawa,1.0,449800.0,1.0,38.0,1960.0,11836.842105263158
Wola,Warszawa,10.0,564000.0,1.0,34.0,2021.0,16588.235294117647
Bemowo,Warszawa,0.0,388000.0,2.0,48.5,2020.0,8000.0
Praga-Południe,Warszawa,5.0,440000.0,2.0,39.0,2003.0,11282.05128205128
Ursynów,Warszawa,0.0,829000.0,3.0,67.0,2018.0,12373.134328358208
Praga-Południe,Warszawa,4.0,499720.0,2.0,45.6,2022.0,10958.77192982456
Bielany,Warszawa,10.0,665000.0,3.0,60.0,1992.0,11083.333333333334
Wilanów,Warszawa,2.0,1480000.0,4.0,106.0,2015.0,13962.264150943396
Śródmieście,Warszawa,1.0,550000.0,2.0,44.85,1953.0,12263.09921962096
Praga-Południe,Warszawa,1.0,590000.0,2.0,55.9,2001.0,10554.561717352415
Praga-Południe,Warszawa,3.0,538561.0,4.0,53.91,2021.0,9990.001854943424
Śródmieście,Warszawa,2.0,1129900.0,3.0,73.0,1920.0,15478.082191780824
Białołęka,Warszawa,0.0,331267.0,2.0,41.0,2020.0,8079.682926829269
Ochota,Warszawa,2.0,599000.0,3.0,48.88,2001.0,12254.500818330604
Praga-Południe,Warszawa,1.0,401444.0,2.0,44.37,2021.0,9047.644805048456
Białołęka,Warszawa,0.0,447300.0,3.0,51.88,2022.0,8621.819583654587
Praga-Południe,Warszawa,4.0,539000.0,2.0,45.0,2009.0,11977.777777777776
Białołęka,Warszawa,0.0,315000.0,2.0,38.0,2020.0,8289.473684210527
Praga-Północ,Warszawa,1.0,779116.32,3.0,62.19,2022.0,12528.0
Wola,Warszawa,3.0,673000.0,2.0,45.85,1958.0,14678.298800436203
Wilanów,Warszawa,2.0,510000.0,2.0,44.0,2015.0,11590.90909090909
Praga-Południe,Warszawa,1.0,459000.0,2.0,45.57,2021.0,10072.416063199473
Żoliborz,Warszawa,2.0,1435000.0,5.0,106.0,2014.0,13537.735849056604
Wilanów,Warszawa,3.0,1050000.0,3.0,88.57,2000.0,11855.029919837418
Wola,Warszawa,1.0,680000.0,4.0,58.0,1980.0,11724.137931034482
Ursynów,Warszawa,0.0,655500.0,2.0,57.0,2005.0,11500.0
Wola,Warszawa,10.0,275000.0,1.0,24.5,1972.0,11224.489795918367
Mokotów,Warszawa,0.0,1890000.0,4.0,119.53,2019.0,15811.930059399314
Włochy,Warszawa,1.0,549000.0,2.0,46.0,2019.0,11934.782608695652
Wola,Warszawa,0.0,499000.0,3.0,53.19,1974.0,9381.462680955066
Bielany,Warszawa,2.0,679592.0,2.0,44.71,2022.0,15200.0
Mokotów,Warszawa,5.0,2590000.0,5.0,185.0,2000.0,14000.0
Ursynów,Warszawa,4.0,1050000.0,5.0,128.3,1997.0,8183.943881527669
Wilanów,Warszawa,4.0,640000.0,3.0,56.36,2017.0,11355.5713271824
Wawer,Warszawa,1.0,650000.0,2.0,55.0,2016.0,11818.181818181818
Targówek,Warszawa,5.0,349000.0,2.0,38.0,1976.0,9184.21052631579
Ursus,Warszawa,1.0,388000.0,2.0,45.86,2022.0,8460.532054077628
Ochota,Warszawa,4.0,386850.0,1.0,25.79,2011.0,15000.0
Mokotów,Warszawa,3.0,749000.0,3.0,63.1,1993.0,11870.047543581615
Ursus,Warszawa,1.0,495932.0,3.0,52.0,2021.0,9537.153846153846
Białołęka,Warszawa,1.0,440000.0,2.0,47.5,2005.0,9263.157894736842
Wola,Warszawa,1.0,740000.0,3.0,60.3,2010.0,12271.973466003315
Ochota,Warszawa,2.0,786000.0,2.0,48.0,1936.0,16375.0
Bielany,Warszawa,1.0,886500.0,3.0,65.66,2020.0,13501.370697532746
Wola,Warszawa,0.0,486831.0,2.0,42.96,2022.0,11332.192737430169
Mokotów,Warszawa,3.0,550000.0,2.0,36.5,1955.0,15068.493150684932
Mokotów,Warszawa,8.0,800000.0,5.0,67.0,1980.0,11940.298507462689
Żoliborz,Warszawa,2.0,330000.0,2.0,26.0,1968.0,12692.307692307691
Praga-Południe,Warszawa,5.0,499000.0,2.0,43.0,2021.0,11604.651162790698
Mokotów,Warszawa,0.0,525000.0,3.0,48.03,1968.0,10930.668332292316
Bemowo,Warszawa,0.0,576300.0,2.0,56.5,2006.0,10200.0
Białołęka,Warszawa,0.0,473000.0,3.0,36.2,2016.0,13066.298342541437
Ursynów,Warszawa,3.0,659000.0,2.0,49.0,2019.0,13448.979591836734
Mokotów,Warszawa,5.0,580000.0,2.0,45.0,1980.0,12888.888888888889
Bielany,Warszawa,3.0,566100.0,2.0,42.26,2021.0,13395.646000946525
Wola,Warszawa,0.0,500000.0,2.0,40.0,1958.0,12500.0
Żoliborz,Warszawa,2.0,1099000.0,3.0,76.0,2015.0,14460.526315789471
Śródmieście,Warszawa,5.0,575000.0,2.0,37.0,1967.0,15540.54054054054
Ursynów,Warszawa,6.0,450000.0,1.0,35.0,2000.0,12857.142857142857
Bemowo,Warszawa,3.0,429000.0,2.0,49.0,1989.0,8755.102040816326
Bielany,Warszawa,1.0,1232500.0,3.0,85.0,2022.0,14500.0
Praga-Północ,Warszawa,9.0,435000.0,3.0,39.0,1979.0,11153.846153846154
Ursynów,Warszawa,7.0,720000.0,3.0,57.63,2006.0,12493.492972410202
Targówek,Warszawa,4.0,1220000.0,3.0,88.0,2018.0,13863.636363636364
Wola,Warszawa,1.0,799000.0,3.0,73.0,1959.0,10945.205479452055
Praga-Południe,Warszawa,5.0,439265.0,2.0,47.84,2021.0,9181.960702341135
Wola,Warszawa,8.0,629000.0,3.0,61.5,1980.0,10227.642276422765
Praga-Południe,Warszawa,5.0,1352085.0,4.0,116.3,2022.0,11625.838349097165
Praga-Północ,Warszawa,2.0,448000.0,2.0,33.18,2022.0,13502.10970464135
Bielany,Warszawa,6.0,560000.0,3.0,55.9,1969.0,10017.88908765653
Mokotów,Warszawa,0.0,345000.0,1.0,30.0,1973.0,11500.0
Białołęka,Warszawa,0.0,488000.0,2.0,50.37,2020.0,9688.306531665674
Śródmieście,Warszawa,7.0,935000.0,3.0,71.4,1952.0,13095.238095238094
Wola,Warszawa,4.0,1030000.0,3.0,71.5,2011.0,14405.594405594406
Bemowo,Warszawa,0.0,325000.0,1.0,30.13,2021.0,10786.591437105875
Bemowo,Warszawa,2.0,649000.0,2.0,59.3,2004.0,10944.350758853288
Targówek,Warszawa,4.0,499000.0,3.0,60.0,1972.0,8316.666666666666
Wilanów,Warszawa,3.0,1390000.0,3.0,107.0,2006.0,12990.654205607476
Ursynów,Warszawa,3.0,499000.0,2.0,54.5,2002.0,9155.963302752294
Mokotów,Warszawa,4.0,479000.0,3.0,47.8,1970.0,10020.92050209205
Bemowo,Warszawa,6.0,599000.0,3.0,66.0,1990.0,9075.757575757576
Mokotów,Warszawa,0.0,477500.0,1.0,34.34,2022.0,13905.066977285962
Wola,Warszawa,6.0,550000.0,3.0,46.5,1965.0,11827.956989247312
Wola,Warszawa,1.0,579000.0,2.0,50.45,1955.0,11476.709613478692
Włochy,Warszawa,0.0,499000.0,3.0,53.1,1972.0,9397.363465160077
Mokotów,Warszawa,7.0,920400.0,3.0,63.04,2022.0,14600.2538071066
Wola,Warszawa,8.0,1499000.0,4.0,112.0,2020.0,13383.92857142857
Praga-Północ,Warszawa,3.0,850000.0,2.0,63.0,2020.0,13492.063492063491
Bemowo,Warszawa,2.0,650000.0,2.0,52.71,2010.0,12331.62587744261
Ochota,Warszawa,4.0,1485000.0,4.0,110.0,1935.0,13500.0
Bemowo,Warszawa,4.0,525000.0,2.0,47.0,2004.0,11170.212765957447
Wola,Warszawa,8.0,1579000.0,4.0,112.0,2020.0,14098.214285714286
Praga-Północ,Warszawa,3.0,429024.0,2.0,40.38,2021.0,10624.665676077266
Śródmieście,Warszawa,5.0,569000.0,2.0,36.07,1955.0,15774.882173551428
Praga-Południe,Warszawa,5.0,626943.0,3.0,57.0,1981.0,10999.0
Wilanów,Warszawa,2.0,1140000.0,4.0,87.5,2017.0,13028.57142857143
Wola,Warszawa,3.0,485000.0,2.0,37.03,1962.0,13097.488522819336
Targówek,Warszawa,3.0,440000.0,2.0,45.0,1983.0,9777.777777777776
Żoliborz,Warszawa,1.0,507000.0,2.0,39.0,1964.0,13000.0
Wola,Warszawa,1.0,625000.0,2.0,50.0,1976.0,12500.0
Ochota,Warszawa,4.0,329000.0,1.0,23.0,1962.0,14304.347826086956
Wola,Warszawa,2.0,390000.0,2.0,38.0,1972.0,10263.157894736842
Targówek,Warszawa,0.0,499000.0,2.0,57.5,1995.0,8678.260869565218
Białołęka,Warszawa,2.0,549000.0,3.0,61.0,2012.0,9000.0
Praga-Północ,Warszawa,2.0,525000.0,2.0,50.0,1958.0,10500.0
Wola,Warszawa,4.0,350000.0,1.0,21.01,2019.0,16658.733936220848
Targówek,Warszawa,0.0,470000.0,2.0,42.0,2019.0,11190.47619047619
Targówek,Warszawa,4.0,365000.0,2.0,40.8,1970.0,8946.078431372549
Ochota,Warszawa,9.0,649000.0,3.0,60.4,1978.0,10745.033112582782
Praga-Południe,Warszawa,2.0,400000.0,2.0,47.0,2022.0,8510.63829787234
Mokotów,Warszawa,2.0,550000.0,2.0,48.0,2020.0,11458.333333333334
Wola,Warszawa,4.0,531981.0,2.0,45.75,2021.0,11628.0
Mokotów,Warszawa,0.0,740000.0,2.0,53.0,2000.0,13962.264150943396
Bemowo,Warszawa,3.0,441395.0,3.0,48.66,2023.0,9071.002877106454
Ursus,Warszawa,2.0,385000.0,2.0,38.5,1959.0,10000.0
Białołęka,Warszawa,5.0,626900.0,4.0,78.06,2022.0,8031.001793492185
Ursus,Warszawa,3.0,852000.0,4.0,107.9,1956.0,7896.200185356812
Ochota,Warszawa,2.0,742500.0,2.0,62.0,2004.0,11975.806451612903
Wola,Warszawa,4.0,365000.0,1.0,28.0,2021.0,13035.714285714286
Mokotów,Warszawa,4.0,655756.0,3.0,67.7,2020.0,9686.203840472674
Wola,Warszawa,2.0,610000.0,3.0,52.6,2014.0,11596.958174904945
Targówek,Warszawa,1.0,460000.0,3.0,47.0,1973.0,9787.234042553191
Śródmieście,Warszawa,0.0,1020000.0,3.0,68.0,1920.0,15000.0
Żoliborz,Warszawa,3.0,320000.0,1.0,29.1,1978.0,10996.56357388316
Śródmieście,Warszawa,7.0,935000.0,3.0,71.38,1956.0,13098.907256934715
Praga-Południe,Warszawa,6.0,454000.0,3.0,56.0,1974.0,8107.142857142857
Wola,Warszawa,1.0,920000.0,3.0,78.4,2009.0,11734.69387755102
Targówek,Warszawa,0.0,573700.0,5.0,56.0,2002.0,10244.642857142857
Mokotów,Warszawa,1.0,970000.0,3.0,75.5,2012.0,12847.682119205298
Ochota,Warszawa,0.0,465000.0,2.0,38.3,1969.0,12140.99216710183
Bielany,Warszawa,10.0,649000.0,3.0,58.03,1975.0,11183.870411855936
Wawer,Warszawa,2.0,299000.0,1.0,28.88,2022.0,10353.185595567867
Ursynów,Warszawa,7.0,719900.0,3.0,57.63,2006.0,12491.757765052924
Praga-Południe,Warszawa,1.0,385000.0,1.0,35.0,1960.0,11000.0
Praga-Południe,Warszawa,3.0,572000.0,2.0,49.7,1959.0,11509.054325955734
Mokotów,Warszawa,9.0,640000.0,3.0,62.8,1975.0,10191.082802547771
Praga-Północ,Warszawa,5.0,980000.0,3.0,79.97,2020.0,12254.595473302488
Wilanów,Warszawa,3.0,914000.0,3.0,67.7,2014.0,13500.738552437222
Białołęka,Warszawa,0.0,497777.0,2.0,50.37,2020.0,9882.410164780624
Mokotów,Warszawa,8.0,495000.0,3.0,46.2,1980.0,10714.285714285714
Żoliborz,Warszawa,2.0,865000.0,3.0,59.84,2015.0,14455.213903743315
Bemowo,Warszawa,9.0,774000.0,4.0,77.0,1994.0,10051.948051948051
Białołęka,Warszawa,2.0,290000.0,1.0,29.0,2020.0,10000.0
Białołęka,Warszawa,1.0,460000.0,2.0,50.0,2011.0,9200.0
Mokotów,Warszawa,3.0,1300000.0,3.0,83.0,2011.0,15662.650602409638
Mokotów,Warszawa,1.0,1190000.0,3.0,94.0,2007.0,12659.574468085106
Wola,Warszawa,5.0,368000.0,1.0,24.72,1970.0,14886.73139158576
Wola,Warszawa,2.0,555000.0,3.0,45.0,1970.0,12333.333333333334
Bemowo,Warszawa,0.0,560000.0,2.0,47.72,2014.0,11735.12154233026
Targówek,Warszawa,2.0,340000.0,1.0,35.0,1988.0,9714.285714285714
Wola,Warszawa,4.0,576000.0,2.0,49.0,1950.0,11755.102040816326
Praga-Południe,Warszawa,10.0,599000.0,4.0,60.0,1968.0,9983.333333333334
Ursus,Warszawa,1.0,469000.0,3.0,55.59,2022.0,8436.769203094082
Bielany,Warszawa,4.0,825400.0,3.0,58.59,2021.0,14087.728281276668
Praga-Południe,Warszawa,5.0,463080.0,2.0,44.78,2022.0,10341.223760607414
Wola,Warszawa,0.0,685000.0,2.0,54.0,1900.0,12685.185185185184
Praga-Południe,Warszawa,2.0,484640.0,2.0,54.15,2021.0,8949.953831948293
Bemowo,Warszawa,3.0,595000.0,2.0,49.0,2000.0,12142.857142857143
Praga-Południe,Warszawa,2.0,489000.0,3.0,54.5,1966.0,8972.477064220184
Wola,Warszawa,1.0,614611.0,2.0,53.8,2021.0,11423.996282527882
Żoliborz,Warszawa,3.0,330000.0,2.0,26.0,1968.0,12692.307692307691
Ochota,Warszawa,2.0,420000.0,2.0,38.5,1970.0,10909.09090909091
Bemowo,Warszawa,3.0,679900.0,2.0,58.0,2005.0,11722.413793103447
Wilanów,Warszawa,0.0,559000.0,2.0,51.0,2010.0,10960.78431372549
Ursynów,Warszawa,3.0,770000.0,3.0,67.28,2019.0,11444.708680142689
Bemowo,Warszawa,3.0,574000.0,2.0,37.0,2020.0,15513.513513513511
Bielany,Warszawa,10.0,540000.0,3.0,54.0,1974.0,10000.0
Praga-Południe,Warszawa,3.0,750000.0,3.0,63.0,2003.0,11904.761904761905
Śródmieście,Warszawa,3.0,599000.0,2.0,51.0,1955.0,11745.098039215687
Śródmieście,Warszawa,2.0,299000.0,1.0,24.5,1968.0,12204.081632653062
Wola,Warszawa,2.0,734264.0,3.0,69.89,2021.0,10505.995135212475
Ursus,Warszawa,0.0,410892.0,2.0,42.36,2021.0,9700.0
Praga-Południe,Warszawa,1.0,346008.0,1.0,28.78,2022.0,12022.515635858234
Żoliborz,Warszawa,6.0,1883065.94,4.0,116.83,2020.0,16118.0
Wola,Warszawa,0.0,894300.0,4.0,92.62,2021.0,9655.581947743469
Wola,Warszawa,7.0,599000.0,2.0,39.14,2019.0,15304.036791006643
Wola,Warszawa,2.0,610800.0,2.0,64.4,2001.0,9484.47204968944
Wilanów,Warszawa,2.0,520000.0,2.0,46.0,2011.0,11304.347826086956
Mokotów,Warszawa,8.0,1000351.61,4.0,83.32,2022.0,12006.140302448392
Mokotów,Warszawa,3.0,550000.0,3.0,56.0,1974.0,9821.42857142857
Mokotów,Warszawa,0.0,1410000.0,5.0,162.5,2000.0,8676.923076923076
Śródmieście,Warszawa,4.0,1107800.0,5.0,94.0,1948.0,11785.106382978724
Mokotów,Warszawa,0.0,409990.0,2.0,29.0,1960.0,14137.586206896553
Wilanów,Warszawa,2.0,765000.0,4.0,80.24,2019.0,9533.898305084746
Bemowo,Warszawa,1.0,840000.0,3.0,88.8,2000.0,9459.45945945946
Praga-Północ,Warszawa,1.0,177000.0,1.0,16.14,1937.0,10966.542750929368
Mokotów,Warszawa,1.0,299000.0,1.0,30.0,2001.0,9966.666666666666
Wola,Warszawa,4.0,628000.0,2.0,50.0,2020.0,12560.0
Śródmieście,Warszawa,0.0,1199000.0,4.0,100.0,1931.0,11990.0
Białołęka,Warszawa,1.0,336000.0,2.0,41.5,2020.0,8096.385542168675
Mokotów,Warszawa,3.0,527300.0,2.0,42.25,2021.0,12480.473372781064
Ursynów,Warszawa,0.0,399000.0,1.0,33.76,2020.0,11818.72037914692
Mokotów,Warszawa,8.0,485700.0,1.0,30.07,2022.0,16152.311273694711
Wilanów,Warszawa,3.0,1550000.0,4.0,122.0,2008.0,12704.918032786883
Wilanów,Warszawa,3.0,650000.0,2.0,48.28,2015.0,13463.131731565863
Wilanów,Warszawa,1.0,650000.0,2.0,51.04,2011.0,12735.10971786834
Białołęka,Warszawa,2.0,517000.0,3.0,63.5,1991.0,8141.7322834645665
Bemowo,Warszawa,6.0,470000.0,2.0,48.0,1980.0,9791.666666666666
Ursynów,Warszawa,5.0,615000.0,2.0,43.29,2019.0,14206.514206514206
Białołęka,Warszawa,5.0,399000.0,2.0,47.0,2020.0,8489.36170212766
Ursus,Warszawa,7.0,799000.0,3.0,77.0,2007.0,10376.623376623376
Praga-Południe,Warszawa,0.0,579480.0,3.0,52.68,2021.0,11000.0
Praga-Południe,Warszawa,4.0,380300.0,1.0,30.81,2021.0,12343.39500162285
Mokotów,Warszawa,5.0,330000.0,1.0,25.0,1950.0,13200.0
Praga-Północ,Warszawa,1.0,612241.31,2.0,52.93,2022.0,11567.000000000002
Targówek,Warszawa,2.0,439000.0,3.0,47.0,1970.0,9340.425531914894
Praga-Południe,Warszawa,4.0,524000.0,3.0,46.05,2020.0,11378.935939196526
Bemowo,Warszawa,3.0,595000.0,2.0,48.7,2000.0,12217.659137577002
Wola,Warszawa,8.0,1860000.0,5.0,124.24,2021.0,14971.02382485512
Śródmieście,Warszawa,4.0,625000.0,2.0,45.3,1966.0,13796.909492273731
Wola,Warszawa,4.0,496000.0,2.0,44.5,1959.0,11146.067415730337
Bemowo,Warszawa,5.0,625000.0,3.0,70.0,1970.0,8928.57142857143
Mokotów,Warszawa,0.0,579700.0,2.0,42.0,1950.0,13802.380952380952
Targówek,Warszawa,8.0,399000.0,2.0,38.0,1978.0,10500.0
Wilanów,Warszawa,3.0,870000.0,3.0,68.0,2017.0,12794.117647058823
Ursus,Warszawa,0.0,500000.0,2.0,45.0,2005.0,11111.111111111111
Mokotów,Warszawa,0.0,1890000.0,4.0,119.53,2019.0,15811.930059399314
Ochota,Warszawa,5.0,390000.0,2.0,37.0,1970.0,10540.54054054054
Mokotów,Warszawa,4.0,669000.0,2.0,58.52,2007.0,11431.98906356801
Wilanów,Warszawa,1.0,645000.0,2.0,51.0,2012.0,12647.058823529413
Ursynów,Warszawa,0.0,498000.0,2.0,45.5,2002.0,10945.054945054944
Wola,Warszawa,0.0,751070.0,3.0,76.68,2021.0,9794.86176317162
Ursynów,Warszawa,3.0,535000.0,3.0,51.46,2020.0,10396.424407306646
Wola,Warszawa,3.0,750700.0,2.0,46.9,2023.0,16006.39658848614
Targówek,Warszawa,0.0,520000.0,2.0,51.1,1994.0,10176.125244618395
Białołęka,Warszawa,5.0,499900.0,3.0,57.5,2004.0,8693.91304347826
Śródmieście,Warszawa,0.0,500000.0,2.0,40.0,1958.0,12500.0
Włochy,Warszawa,3.0,576000.0,3.0,71.0,2000.0,8112.6760563380285
Praga-Południe,Warszawa,8.0,550000.0,3.0,52.0,1984.0,10576.923076923076
Mokotów,Warszawa,6.0,370000.0,1.0,32.0,1973.0,11562.5
Ursynów,Warszawa,4.0,708000.0,3.0,65.25,2021.0,10850.574712643678
Ochota,Warszawa,3.0,1080000.0,3.0,91.0,1997.0,11868.131868131868
Bielany,Warszawa,3.0,705154.0,2.0,44.55,2022.0,15828.372615039283
Mokotów,Warszawa,1.0,1802400.0,4.0,113.0,2019.0,15950.442477876106
Wola,Warszawa,1.0,380000.0,2.0,37.0,1967.0,10270.27027027027
Wola,Warszawa,0.0,550000.0,2.0,49.5,1968.0,11111.111111111111
Praga-Południe,Warszawa,6.0,241773.0,1.0,24.39,2021.0,9912.79212792128
Praga-Południe,Warszawa,8.0,620000.0,3.0,70.23,1986.0,8828.136124163462
Bemowo,Warszawa,1.0,656000.0,3.0,54.94,2015.0,11940.298507462689
Mokotów,Warszawa,0.0,1960000.0,4.0,183.0,2002.0,10710.3825136612
Ochota,Warszawa,2.0,470000.0,3.0,46.0,1966.0,10217.391304347826
Rembertów,Warszawa,3.0,550500.0,2.0,60.0,1950.0,9175.0
Mokotów,Warszawa,10.0,399999.0,1.0,28.0,2020.0,14285.67857142857
Ursus,Warszawa,1.0,462900.0,3.0,51.95,2021.0,8910.490856592878
Mokotów,Warszawa,8.0,615000.0,3.0,56.2,1980.0,10943.06049822064
Ochota,Warszawa,4.0,344000.0,1.0,23.0,1970.0,14956.521739130434
Śródmieście,Warszawa,2.0,1400000.0,4.0,86.0,1936.0,16279.06976744186
Mokotów,Warszawa,6.0,1180000.0,4.0,117.0,2001.0,10085.470085470086
Ursus,Warszawa,1.0,580000.0,3.0,57.0,2005.0,10175.438596491227
Praga-Południe,Warszawa,0.0,573542.21,3.0,58.23,2020.0,9849.600034346557
Praga-Południe,Warszawa,0.0,659000.0,3.0,64.0,2020.0,10296.875
Bielany,Warszawa,7.0,570000.0,3.0,64.8,1976.0,8796.296296296297
